,cited,citing
58907,2137484401,2435852725
58908,1975920872,2440081442
58909,1968468426,2460208631
58910,1968682097,2461662863
58911,1972418736,2462109901
58912,2033745439,2462109901
58913,2003058022,2464579790
58914,2137484401,2464859281
58915,2142833055,2464953958
58916,2214679477,2465923021
58917,2009221989,2468271908
58918,1969870139,2468706165
58919,2023963526,2468804965
58920,1972418736,2471126236
58921,2046447260,2471759791
58922,1996303226,2471801177
58923,1975395121,2472349960
58924,2092739591,2473644846
58925,2023963526,2474372400
58926,2061922306,2477970848
58927,2142833055,2478530514
58928,1975395121,2478766562
58929,2061922306,2482727300
58930,2014952638,2485306626
58931,2030756174,2488100808
58932,2000110819,2491377059
58933,1972418736,2495380451
58934,1756352170,2497022333
58935,1264067528,2502314145
58936,1972418736,2503249985
58937,2058498906,2504371107
58938,2142833055,2508992038
58939,2046447260,2510406529
58940,1965031954,2510513839
58941,1975487486,2511511320
58942,2142833055,2513105786
58943,2061922306,2514331801
58944,2257173441,2515196330
58945,2041260947,2515946121
58946,2033745439,2516971610
58947,1751655372,2519382138
58948,1874091160,2519382138
58949,1996303226,2519419310
58950,2000110819,2519763431
58951,1989843684,2519857476
58952,2061078266,2520266446
58953,2307739079,2523550674
58954,2234495166,2523902263
58955,2030756174,2524621674
58956,1989843684,2528605693
58957,2041260947,2529490841
58958,1999041147,2530004744
58959,2058498906,2530875640
58960,2234495166,2532420700
58961,1972418736,2538658056
58962,1985791643,2538658056
58963,2118443184,2544040176
58964,1717237806,2548691736
58965,1973638101,2549490636
58966,2148832177,2550336979
58967,1996303226,2550521721
58968,2058498906,2550521721
58969,2077941181,2550521721
58970,2148832177,2550843129
58971,2030756174,2551578906
58972,1968468426,2552853847
58973,2118443184,2554029547
58974,1756352170,2554196941
58975,1984334178,2554262596
58976,2129851997,2555188091
58977,2234495166,2555315083
58978,2033745439,2556055268
58979,1985791643,2557395884
58980,1790679991,2558689831
58981,2009221989,2558773381
58982,1985791643,2559145525
58983,1756352170,2559683226
58984,1756352170,2559984594
58985,2000110819,2560263959
58986,2126446163,2561080370
58987,1996303226,2562416067
58988,2061078266,2563146198
58989,1264067528,2564567978
58990,1756352170,2566269607
58991,2022418213,2567079247
58992,2012636016,2567443255
58993,2083460984,2568554921
58994,1985791643,2577810080
58995,1756352170,2579520239
58996,2022418213,2581227010
58997,1264067528,2581977493
58998,2036516118,2583461763
58999,1985791643,2584160070
59000,1965031954,2586434103
59001,2023088779,2586501339
59002,2126446163,2586501339
59003,2142833055,2586501339
59004,1717237806,2586931460
59005,1968468426,2588186623
59006,2137484401,2588372378
59007,1756352170,2588384268
59008,1975395121,2588510368
59009,2118443184,2588571080
59010,2012636016,2588802289
59011,2148832177,2589794072
59012,2083460984,2591975457
59013,1968682097,2593401183
59014,1985791643,2593605597
59015,2073748296,2593747499
59016,2257173441,2593815433
59017,2022418213,2594655912
59018,2033745439,2595008242
59019,2057130172,2595285284
59020,2058498906,2598855599
59021,2009221989,2599009466
59022,1968682097,2599487334
59023,2061078266,2599745393
59024,1985849506,2600051470
59025,2148832177,2601604343
59026,2061922306,2602380054
59027,1969870139,2603033960
59028,2058498906,2603433569
59029,2164235046,2603756360
59030,1973638101,2604659432
59031,1968682097,2604782646
59032,2014952638,2605352193
59033,1969870139,2605531533
59034,1751655372,2605543556
59035,1278745322,2606291778
59036,1968682097,2606291778
59037,2073748296,2606633025
59038,2148832177,2606950152
59039,1996303226,2607972472
59040,2522977317,2608372491
59041,1996303226,2611424947
59042,1756352170,2611684054
59043,1648296995,2612062243
59044,2568228886,2614718782
59045,1751655372,2614740326
59046,2041260947,2615748800
59047,2164235046,2615748800
59048,1975395121,2615985596
59049,2126446163,2618509965
59050,2568228886,2619210792
59051,2083460984,2624262889
59052,1717237806,2625034186
59053,2061922306,2625238581
59054,2022418213,2625928457
59055,1968468426,2626422794
59056,2041260947,2627155631
59057,2061922306,2627155631
59058,2061922306,2632890367
59059,2563512450,2648304060
59060,1751655372,2658156205
59061,2000110819,2659805259
59062,1790679991,2724193801
59063,1996303226,2726183150
59064,1996303226,2726580556
59065,2307739079,2726935778
59066,2604669265,2726944738
59067,2018835257,2727217755
59068,2030756174,2729067506
59069,1999041147,2734066921
59070,2214679477,2736113009
59071,2604669265,2737988770
59072,2030756174,2738580656
59073,2061078266,2739066628
59074,2054960377,2739996810
59075,2058498906,2742234775
59076,2058498906,2742560082
59077,1968682097,2744938007
59078,2000110819,2745063151
59079,2137484401,2745486941
59080,2160029767,2748168069
59081,1756352170,2749291387
59082,2108672373,2749330762
59083,2102705305,2749960742
59084,2012636016,2750318986
59085,2061922306,2752181393
59086,2142833055,2753092157
59087,2061922306,2753796565
59088,2023088779,2754176225
59089,2142833055,2754176225
59090,2566577737,2754640999
59091,1648296995,2754956102
59092,1790679991,2755892634
59093,1874091160,2756376091
59094,1985849506,2757443380
59095,2041260947,2760199857
59096,2058498906,2761077435
59097,2061922306,2761801637
59098,2307739079,2761801637
59099,2073892173,2762233867
59100,2061922306,2763105809
59101,1751655372,2763178696
59102,1648296995,2763310390
59103,2033745439,2763624428
59104,1972418736,2763718023
59105,2234495166,2764329006
59106,2307739079,2765087309
59107,2061922306,2765232103
59108,2003058022,2765445602
59109,2058498906,2765658614
59110,2092739591,2766037643
59111,1999041147,2766451838
59112,2022418213,2766494535
59113,2148832177,2766853860
59114,1985791643,2766994457
59115,2257173441,2767247082
59116,2058498906,2767954870
59117,2102705305,2769082299
59118,1968468426,2769420354
59119,2058780579,2769571930
59120,1751655372,2769631257
59121,2058498906,2769867286
59122,2079267186,2769867286
59123,1648296995,2770412361
59124,1975487486,2770525902
59125,2102705305,2771051527
59126,1968682097,2771647812
59127,2563512450,2772855080
59128,2041260947,2773409128
59129,2058498906,2773639934
59130,2033745439,2774322310
59131,1648296995,2775114432
59132,1717237806,2775402956
59133,1969870139,2775619756
59134,1756352170,2777596778
59135,2023088779,2779519603
59136,1751655372,2780722932
59137,2014952638,278124012
59138,2033745439,2781953656
59139,2734796195,2782357983
59140,1790679991,2782934489
59141,2023088779,2782941342
59142,2022418213,2783397631
59143,1972418736,2783543873
59144,1972418736,2784004386
59145,2566577737,2784711740
59146,2102705305,2785064211
59147,2012636016,2785598616
59148,2102705305,2785742635
59149,2102705305,2787008041
59150,1969870139,2787464751
59151,2164235046,2788094344
59152,1985791643,2788151134
59153,2257173441,2788151134
59154,2058498906,2788236805
59155,1985791643,2788843768
59156,2030756174,2789395701
59157,2102705305,2790350047
59158,2148832177,2790496432
59159,1968468426,2790694017
59160,1717237806,2790736048
59161,1985791643,2790805334
59162,1969870139,2790848711
59163,2257173441,2791050802
59164,1975920872,2791541340
59165,1968468426,2792101231
59166,2734796195,2792220932
59167,2061922306,2792432827
59168,1968682097,2792942597
59169,2058498906,2792960308
59170,1756352170,2792998805
59171,2033745439,2793071066
59172,2129851997,2793241796
59173,1972418736,2793893424
59174,2148832177,2794201316
59175,1969402290,2794432302
59176,2234495166,2794993968
59177,2620376384,2795564014
59178,2118443184,2795699247
59179,2142833055,2796124222
59180,1756352170,2796320821
59181,1999041147,2796647512
59182,1972418736,2796820944
59183,1996303226,2799313531
59184,2058498906,2800174757
59185,1985791643,2800757093
59186,2061078266,2800757093
59187,2061922306,2801147303
59188,1975487486,2801343227
59189,1985791643,2801343227
59190,1968682097,2801691512
59191,1999041147,2801978300
59192,2568228886,2802264281
59193,2126446163,2802504906
59194,1648296995,2803478178
59195,1717237806,2803918190
59196,1969870139,2804218195
59197,1278745322,2804382766
59198,1985791643,2804933905
59199,2033745439,2805137843
59200,1985791643,2805798839
59201,1717237806,2805985883
59202,2604669265,2806227746
59203,1985791643,2806228202
59204,1985791643,2806306347
59205,1975395121,2806565222
59206,2022418213,2807918844
59207,2234495166,2808046184
59208,2009221989,2808432859
59209,2020575780,2808478385
59210,2234495166,2809081890
59211,1996303226,2809652681
59212,1648296995,2809664234
59213,2058498906,2809977599
59214,2568228886,2810449958
59215,1756352170,2810514338
59216,2307739079,2810529045
59217,1968682097,2810631155
59218,1989843684,2810961521
59219,2020575780,2811326185
59220,2604669265,2829817407
59221,2604669265,2835443671
59222,2142833055,2835796599
59223,2014952638,284696640
59224,2033745439,2883210303
59225,2770237240,2883258842
59226,2061922306,2883775406
59227,2108672373,2883792711
59228,1968468426,2884207265
59229,2073748296,2884238314
59230,2605651019,2884518736
59231,2058498906,2884566895
59232,2046447260,2884787442
59233,2604669265,2884787442
59234,1989843684,2885136600
59235,2768619839,2885204202
59236,2620376384,2885540165
59237,2033745439,2885686290
59238,1790679991,2885723849
59239,2566577737,2885723849
59240,2885015954,2885809932
59241,1969402290,2885971381
59242,1756352170,2886105060
59243,1972418736,2886114110
59244,1975487486,2886350734
59245,1972418736,2886795377
59246,2885015954,2887037184
59247,2073748296,2887308459
59248,2307739079,2887411785
59249,1648296995,2887755721
59250,2604669265,2888173901
59251,1985791643,2888503908
59252,2307739079,2888522192
59253,1969402290,2888789277
59254,2083460984,2889215686
59255,1999041147,2889253449
59256,2605651019,2891849349
59257,1717237806,2893717757
59258,2142833055,2894815108
59259,2604669265,2896476816
59260,2568228886,2896675742
59261,1972418736,2896985486
59262,2058498906,2897460781
59263,2126446163,2897771612
59264,2108672373,2897823974
59265,1968468426,2897882439
59266,1756352170,2898147514
59267,1968468426,2898358601
59268,2058498906,2899230772
59269,2568228886,2899230772
59270,2040096605,2899565574
59271,2014952638,2899724134
59272,2137484401,2900129120
59273,1975920872,2900470144
59274,2617780066,2900674702
59275,1989843684,2901078812
59276,2568228886,2901164996
59277,2058498906,2901239252
59278,2073748296,2901565245
59279,2594026631,2902142442
59280,2041260947,2902615322
59281,2058498906,2902769964
59282,2022418213,2902864754
59283,2058498906,2903560887
59284,2058498906,2903832338
59285,2073748296,2904087100
59286,2734796195,2904253362
59287,2563512450,2904327880
59288,2771489835,2904527781
59289,1972418736,2904863613
59290,2566577737,2906212022
59291,2041260947,2906791011
59292,2142833055,2908251744
59293,1989843684,2908910283
59294,1790679991,2909175156
59295,1278745322,2911214347
59296,2061078266,332732258
59297,2036516118,347829064
59298,2023088779,368405886
59299,1969402290,374558045
59300,2048575178,375504622
59301,2061078266,393204645
59302,2000110819,399627078
59303,2036516118,400417221
59304,2129851997,566254505
59305,1968468426,566632794
59306,1985791643,569863402
59307,2061922306,588419364
59308,1973638101,616293162
59309,2083460984,760032320
59310,1264067528,767067438
59311,2012636016,767067438
59312,2048575178,767067438
59313,2061078266,938399139
59314,2058498906,982880943
59315,1968468426,998023242
59316,2060183071,101557439
59317,2147002372,103159311
59318,2026035566,111271669
59319,2147002372,1132597122
59320,2092307040,1155563577
59321,2010153535,1163221095
59322,2044497487,1178571485
59323,2147002372,1191527691
59324,2109160898,1209585085
59325,2147002372,1219569545
59326,2147002372,1220649672
59327,2155464814,1262863000
59328,1998467861,1265874407
59329,2044497487,1265874407
59330,2044497487,1426054926
59331,2155464814,1452932839
59332,1971718474,1482160886
59333,2147002372,1490679415
59334,2019950969,1493202602
59335,2010153535,1497643583
59336,2092307040,1497699095
59337,2010153535,1499784855
59338,2147002372,1500673083
59339,2024369691,1504162107
59340,2147002372,1506517477
59341,2109160898,1509771662
59342,2092307040,1511087421
59343,2000045795,1520690294
59344,2147002372,1531607676
59345,2010153535,1534105242
59346,2147002372,1535177261
59347,2147002372,1540857351
59348,2092307040,1543762074
59349,2147002372,1544417804
59350,2092307040,1547180388
59351,2147002372,1549456807
59352,2147002372,1551929248
59353,2024369691,1553636439
59354,1972817057,1558964268
59355,2059294019,1559671430
59356,2044497487,1565511706
59357,2109160898,1566357072
59358,2147002372,1568099383
59359,2147002372,1571238162
59360,2147002372,1577281737
59361,2065693834,1577934741
59362,2107777971,1579928165
59363,2147002372,1585952981
59364,2147002372,1587358748
59365,2147002372,1594276252
59366,2092307040,1595804573
59367,2147002372,1597067329
59368,2147002372,1597255525
59369,2109160898,1602901733
59370,2013757092,1603065953
59371,2046499800,1604620438
59372,2147002372,1607218306
59373,2107777971,1627809399
59374,2107777971,1633461036
59375,2092307040,1665897291
59376,2010153535,1671567783
59377,2147002372,1675867720
59378,1971718474,1690291114
59379,2079473350,1690797982
59380,2155464814,1699644562
59381,1972817057,1714190850
59382,2147002372,1716592288
59383,2092307040,1725227998
59384,2147002372,1742712777
59385,2147002372,1745110266
59386,2147002372,1767272795
59387,2010153535,17676552
59388,2147002372,1768565926
59389,2048480260,1774152511
59390,2155464814,1778726792
59391,1966447215,1787577796
59392,2131068266,1792773842
59393,1988548911,1796917076
59394,2051007019,1800844003
59395,2147002372,1806253527
59396,2087056068,1806367941
59397,2010153535,1823182339
59398,2087056068,1823235324
59399,2147002372,1823881015
59400,1998467861,1825834652
59401,2147002372,1830148535
59402,2147002372,1841670928
59403,1988548911,1843553739
59404,1972817057,1858618480
59405,2010153535,1865671440
59406,2026035566,1865671440
59407,2147002372,187960872
59408,2043913671,1881391228
59409,2031910654,1882361543
59410,2109160898,1887814245
59411,2147002372,1900464666
59412,2147002372,1907555761
59413,2026035566,1917146520
59414,2147002372,1925145378
59415,2043913671,1932941114
59416,2147002372,1936384744
59417,1971718474,1958928194
59418,2147002372,1963527086
59419,2109160898,1963595704
59420,2147002372,1963595704
59421,2080070261,1963639959
59422,2147002372,1963773407
59423,2147002372,1964120849
59424,2010153535,1964269691
59425,1983165924,1964937051
59426,2024369691,1964990669
59427,2010153535,1965259429
59428,2080070261,1965374461
59429,2010153535,1965497557
59430,2107777971,1966834118
59431,2013757092,1967289029
59432,1998467861,1968102034
59433,2000045795,1968126438
59434,2147002372,1968350557
59435,2147002372,1968508012
59436,1971718474,1968878949
59437,2147002372,1968924621
59438,2060183071,1969233867
59439,2044497487,1969739632
59440,1972817057,1969873246
59441,2060183071,1970317281
59442,2010153535,1970353613
59443,2058854365,1970633880
59444,2010153535,1970771869
59445,2147002372,1970853930
59446,2147002372,1970947412
59447,2147002372,1971087125
59448,2048480260,1971287178
59449,2000045795,1972207951
59450,2122745157,1972207951
59451,2051007019,1972260533
59452,2000045795,1972430081
59453,2147002372,1972516450
59454,2013757092,1972753374
59455,2147002372,1972869737
59456,2109160898,1972922076
59457,2147002372,1973156053
59458,2043913671,1973299506
59459,2054991574,1973891872
59460,2092307040,1975359716
59461,2147002372,1975737699
59462,2109160898,1975920872
59463,2109160898,1975953984
59464,1988548911,1976310916
59465,2000045795,1977040864
59466,2147002372,1977090609
59467,2147002372,1977494068
59468,1988548911,1977666743
59469,2147002372,1977805358
59470,2010153535,1977862340
59471,2024369691,1977862340
59472,2059294019,1977956456
59473,2147002372,1978071138
59474,2109160898,1978273326
59475,2147002372,1978708086
59476,2092307040,1979161062
59477,2058854365,1979529371
59478,2000045795,1979564719
59479,2010153535,1979918859
59480,2000045795,1980068683
59481,2092307040,1980447169
59482,2147002372,1980822853
59483,2048480260,1981569279
59484,1966780636,1981743881
59485,2107777971,1982021313
59486,2000045795,1982564000
59487,2107777971,1982564000
59488,2147002372,1982818968
59489,2024369691,1983063471
59490,2147002372,1983193303
59491,2051007019,1983488539
59492,2107777971,1983601634
59493,2109160898,1983887503
59494,2147002372,1984250866
59495,2147002372,1984653698
59496,2147002372,1984860848
59497,2024369691,1985707608
59498,1991499233,1985721058
59499,2107777971,1985732119
59500,2122745157,1985849506
59501,1972817057,1986452940
59502,1971718474,1986469457
59503,2000045795,1986828047
59504,2000045795,1986911292
59505,2051007019,1987166369
59506,2043913671,1987238585
59507,2147002372,1987903315
59508,2147002372,1988021220
59509,2092307040,1988338180
59510,2155464814,1988534648
59511,2000045795,1988816585
59512,2013757092,1989058234
59513,2147002372,1989316592
59514,2107777971,1989618793
59515,2060183071,1989691100
59516,2010153535,1989892582
59517,2147002372,1991802005
59518,2000045795,1991901918
59519,2147002372,1992175504
59520,2168401819,1992306829
59521,2107777971,1992308393
59522,2044497487,1992497809
59523,2107777971,1992547496
59524,2087056068,1992726110
59525,2043913671,1992834492
59526,2043913671,1992907683
59527,2147002372,1993059887
59528,1972817057,1993542189
59529,1966780636,1993612095
59530,1991499233,1994108693
59531,2013757092,1994218459
59532,2013757092,1994874037
59533,1972817057,1995022795
59534,2024369691,1995154597
59535,2000045795,1995166864
59536,1929290373,1995522676
59537,2147002372,1996017123
59538,2147002372,1996299733
59539,2000045795,1996458648
59540,2024369691,1996586515
59541,2147002372,1997090322
59542,2010153535,1997153815
59543,2147002372,1997256361
59544,2107777971,1997926285
59545,2147002372,1998083858
59546,1972817057,1998089918
59547,2147002372,1998457274
59548,2000045795,1998467861
59549,2010405638,1998579554
59550,2044497487,1998597449
59551,2060183071,2000036208
59552,2147002372,2000741883
59553,2147002372,2000797014
59554,2024369691,2000813623
59555,2109160898,2001112143
59556,2147002372,2001873453
59557,2131068266,2002211123
59558,2000045795,2003309342
59559,2109160898,2003690868
59560,2024369691,2003706946
59561,2147002372,2003951431
59562,2092307040,2004213104
59563,2109160898,2004260039
59564,2107777971,2004455776
59565,2043866595,2005495470
59566,2147002372,2005880551
59567,2109160898,2006187383
59568,2147002372,2006456757
59569,1972817057,2007877952
59570,1983165924,2008024582
59571,2079473350,2008712520
59572,2092307040,2009084525
59573,2107777971,2010075701
59574,2147002372,2010557196
59575,2044497487,2010925020
59576,2010153535,2010949783
59577,2092307040,2011847532
59578,2044497487,2012483245
59579,2122745157,2012483245
59580,2010153535,2013180868
59581,2010405638,2013535376
59582,2147002372,2013607327
59583,2107777971,2013942514
59584,2010153535,2013974666
59585,2110820967,2014625823
59586,2109160898,2014782383
59587,1983165924,2014901525
59588,2092307040,2015289818
59589,2043913671,2015303456
59590,1966780636,2015356567
59591,2010153535,2015564316
59592,2060183071,2015577111
59593,2010153535,2015773847
59594,1966780636,2016303139
59595,2107777971,2018143085
59596,2107777971,2018855525
59597,2107777971,2018920031
59598,2005572277,2019098914
59599,2147002372,2019203520
59600,2109160898,2019753053
59601,2044497487,2019753641
59602,1971718474,2019798803
59603,2060183071,2020326678
59604,1988548911,2020636013
59605,2147002372,2021248270
59606,2107777971,2021496956
59607,2147002372,2021622204
59608,1971718474,2021792992
59609,1966780636,2021936066
59610,2059294019,2021983272
59611,2109160898,2022034467
59612,1966780636,2022143738
59613,2109160898,2022369531
59614,2147002372,2022428934
59615,2044497487,2023088779
59616,2092307040,2023136833
59617,2065693834,2023605537
59618,2013757092,2023757437
59619,2080070261,2023951204
59620,2107777971,2024074588
59621,2092307040,2024509417
59622,2147002372,2024766536
59623,1983165924,2025122215
59624,2147002372,2025270607
59625,2147002372,2025496216
59626,2010153535,2025714349
59627,2010153535,2026070992
59628,1972817057,2026137013
59629,2026035566,2027110867
59630,2092307040,2027148663
59631,1972817057,2027304106
59632,2147002372,2027596648
59633,2092307040,2027874502
59634,1966780636,2027953700
59635,2079473350,2028138353
59636,2147002372,2029221856
59637,2010153535,2030043627
59638,2147002372,2031555228
59639,1972817057,2031866631
59640,2109160898,2033079808
59641,2147002372,2033332035
59642,2087056068,2033517742
59643,1972817057,2033591806
59644,2107777971,2034617155
59645,2024369691,2034683619
59646,2147002372,2034934386
59647,1988548911,2035067654
59648,2010153535,2035426914
59649,1966780636,2035792097
59650,2044497487,2035826783
59651,1966447215,2036150065
59652,2010153535,2037296212
59653,2109160898,2038013813
59654,2092307040,2038479671
59655,2005572277,2039027543
59656,2147002372,2039111229
59657,2043913671,2039239459
59658,2010153535,2039289618
59659,2010405638,2040967732
59660,1972817057,2041147010
59661,2107777971,2041226636
59662,2046499800,2041358249
59663,1966780636,2041705457
59664,2131068266,2041705457
59665,2010153535,2041756135
59666,2092307040,2042222836
59667,2092307040,2042463707
59668,2107777971,2042974200
59669,2010153535,2043157590
59670,2010153535,2043241540
59671,2024369691,2043241540
59672,1991499233,2043324017
59673,2092307040,2043413420
59674,2010153535,2043465687
59675,1972817057,2043894975
59676,2109160898,2044570561
59677,2010153535,2045401720
59678,2010405638,2045474314
59679,2044497487,2045474314
59680,2109160898,2045631376
59681,2110820967,2045656604
59682,2010153535,2045671842
59683,2155464814,2045678963
59684,2109160898,2045709178
59685,2147002372,2045788992
59686,2110820967,2045838054
59687,1929290373,2047367903
59688,2107777971,2047753869
59689,2016276132,2048048014
59690,2000045795,2048113411
59691,2109160898,2048113411
59692,2000045795,2048284123
59693,2000045795,2048402950
59694,2092307040,2048461097
59695,1972817057,2049612369
59696,2107777971,2049647990
59697,2147002372,2050025702
59698,2087056068,2050206616
59699,2087056068,2051005265
59700,2147002372,2051124169
59701,2016276132,2051271521
59702,2147002372,2051545400
59703,2010405638,2052178857
59704,2147002372,2052431629
59705,2005572277,2052601101
59706,2107777971,2052710775
59707,2147002372,2052911214
59708,2000045795,2053266100
59709,2147002372,2054076702
59710,2010153535,2054129428
59711,2044497487,2054854806
59712,2147002372,2055364388
59713,2000045795,2055378001
59714,2026035566,2055442286
59715,2010153535,2055562015
59716,2010153535,2055778626
59717,2109160898,2055800293
59718,1971718474,2055985373
59719,2107777971,2056530653
59720,2107777971,2056877773
59721,2005572277,2057532634
59722,2080070261,2057831175
59723,2043913671,2057845655
59724,1972817057,2057862785
59725,2000045795,2058244841
59726,2005572277,2058574711
59727,1991499233,2058737926
59728,2000045795,2058877412
59729,2010153535,2059036833
59730,2092307040,2059163840
59731,2043913671,2059495357
59732,2109160898,2059615508
59733,2147002372,2060479619
59734,1991499233,2060603540
59735,2147002372,2060675072
59736,2147002372,2061010200
59737,2147002372,2061332072
59738,2147002372,2062219572
59739,2005572277,2062249808
59740,2092307040,2062269503
59741,2043913671,2062726535
59742,2010153535,2062926634
59743,1998467861,2063525865
59744,2000045795,2063525865
59745,1972817057,2063858312
59746,2168401819,2064281263
59747,2147002372,2064671386
59748,1977017395,2064740500
59749,1972817057,2064988629
59750,2010153535,2065196921
59751,2147002372,2065200714
59752,2060183071,2065281089
59753,1972817057,2065355360
59754,2109160898,2065355360
59755,2087056068,2065356234
59756,2147002372,2065409953
59757,2000045795,2065429153
59758,2107777971,2065920358
59759,2024369691,2065931168
59760,2044497487,2065970510
59761,2107777971,2066054904
59762,2092307040,2066651758
59763,2147002372,2066654416
59764,2147002372,2066675879
59765,2107777971,2067473878
59766,1966780636,2068053824
59767,1929290373,2068056009
59768,2147002372,2068399343
59769,1972817057,2068805667
59770,2092307040,2068889871
59771,2109160898,2069217226
59772,2092307040,2069415362
59773,2000045795,2069541231
59774,2131068266,2069659383
59775,2000045795,2070242399
59776,2107777971,2070242399
59777,2147002372,2070242399
59778,1929290373,2070473339
59779,2055378001,2070884976
59780,2147002372,2070900915
59781,2024369691,2070942094
59782,1972817057,2071025520
59783,2092307040,2071126746
59784,2109160898,2071518363
59785,2043866595,2071601775
59786,2043913671,2071887585
59787,2010153535,2071939772
59788,1991499233,2071947028
59789,2109160898,2072790842
59790,2110820967,2073086646
59791,2147002372,2073462309
59792,2147002372,2073873200
59793,2147002372,2074485234
59794,1971718474,2074553610
59795,1971718474,2074851048
59796,2013757092,2075089394
59797,2024369691,2075163276
59798,2147002372,2076173668
59799,2051007019,2076469891
59800,2107777971,2076676931
59801,2019950969,2077062538
59802,2147002372,2077062538
59803,2044497487,2077397131
59804,2109160898,2077451227
59805,2010153535,2078450496
59806,2046499800,2078495840
59807,2046499800,2078742667
59808,2107777971,2079004251
59809,2010153535,2079283503
59810,2109160898,2079307987
59811,2155464814,2079390796
59812,2026035566,2079588506
59813,1971718474,2080286277
59814,2147002372,2080900085
59815,2109160898,2081614222
59816,2000045795,2081648340
59817,2109160898,2081648340
59818,2010405638,2081832763
59819,2044497487,2081973658
59820,2147002372,2082100208
59821,2043913671,2082149181
59822,2043913671,2082208763
59823,2147002372,2082627618
59824,2092307040,2082925743
59825,2109160898,2082947922
59826,2010405638,2083023428
59827,2147002372,2083604261
59828,2010153535,2083640811
59829,2109160898,2084394153
59830,2092307040,2084773904
59831,2043913671,2084984324
59832,2147002372,2085385603
59833,2147002372,2085989119
59834,2013757092,2085998214
59835,2000045795,2086238241
59836,2092307040,2086238241
59837,2010405638,2086876228
59838,2010153535,2088157707
59839,2092307040,2089713040
59840,2109160898,2089862950
59841,2044497487,2090000005
59842,2092307040,2090684761
59843,2044497487,2090758008
59844,2013757092,2090952125
59845,1972817057,2091204707
59846,2147002372,2091374875
59847,2000045795,2091905784
59848,2147002372,2092188940
59849,2147002372,2093230022
59850,2010153535,2093367883
59851,2147002372,2093437751
59852,2043913671,2093689166
59853,2010153535,2094379157
59854,2107777971,2094884431
59855,1966780636,2095176548
59856,2147002372,2095899740
59857,2005572277,2096123611
59858,2092307040,2096630656
59859,2107777971,2096975558
59860,2107777971,2097908188
59861,2147002372,2098366406
59862,2044497487,2098433105
59863,2147002372,2098550280
59864,2147002372,2100050950
59865,2010153535,2100079147
59866,2107777971,2100484636
59867,2043866595,2100514542
59868,2092307040,2102253477
59869,1972817057,2103049154
59870,2147002372,2103458262
59871,2044497487,2105071441
59872,2107777971,2105071441
59873,2107777971,2105214078
59874,2147002372,2105301595
59875,2147002372,2105664891
59876,2000045795,2105858406
59877,2155464814,2105863073
59878,2147002372,2106758373
59879,2060183071,2107802874
59880,2107777971,2108037888
59881,2010153535,2108545741
59882,2147002372,2109633687
59883,2010153535,2110820967
59884,2147002372,2111005533
59885,2092307040,2111420799
59886,2147002372,2111663564
59887,2010153535,2111988305
59888,2024369691,2111988305
59889,1983165924,2112105431
59890,2044497487,2112423782
59891,2010153535,2113010907
59892,2155464814,2113501793
59893,2107777971,2113566485
59894,2147002372,2114137122
59895,1966780636,2114159536
59896,2010153535,2115701185
59897,2109160898,2116495461
59898,2147002372,2116700599
59899,2044497487,2117152110
59900,2000045795,2117181095
59901,2107777971,2117511045
59902,2147002372,2118004930
59903,2010153535,2118383330
59904,2107777971,2118623738
59905,2010153535,2118783356
59906,1929290373,2118905349
59907,2147002372,2119029942
59908,1972817057,2119124334
59909,2024369691,2119369386
59910,2107777971,2120176503
59911,2044497487,2120471286
59912,2109160898,2120867647
59913,2092307040,2120977873
59914,2147002372,2121809179
59915,2024369691,2122404538
59916,2092307040,2122757605
59917,2046499800,2122963678
59918,2147002372,2124903557
59919,1966447215,2125641777
59920,2155464814,2126226259
59921,2147002372,2126701108
59922,2000045795,2126807485
59923,2000045795,2126842520
59924,2147002372,2127484150
59925,2147002372,2127693712
59926,2005572277,2127775997
59927,2109160898,2128525455
59928,2026035566,2128557939
59929,2044497487,2129158777
59930,2107777971,2129529638
59931,2000045795,2129840456
59932,2109160898,2130662588
59933,2147002372,2132302653
59934,2092307040,2132948308
59935,2043913671,2133722483
59936,2010153535,2134138525
59937,2147002372,2134920874
59938,1969595781,2135332121
59939,2147002372,2135543960
59940,1971718474,2136124586
59941,1972817057,2137819174
59942,2024369691,2137895980
59943,2147002372,2138828952
59944,2024369691,2139146320
59945,2147002372,2139307856
59946,2092307040,2139817262
59947,2147002372,2140811105
59948,2109160898,2140899558
59949,2147002372,2140968563
59950,2147002372,2141381732
59951,1972817057,2141573227
59952,2010153535,2142104704
59953,2168401819,2142270782
59954,1983165924,2143499809
59955,2044497487,2143733675
59956,2013757092,2145595412
59957,2147002372,2145598367
59958,2147002372,2145909451
59959,2060183071,2146154212
59960,2087056068,2146677067
59961,2147002372,2146784403
59962,2122745157,2147120989
59963,2107777971,2147790347
59964,2107777971,2147854962
59965,2092307040,21486221
59966,2044497487,2149267325
59967,2013757092,2149396033
59968,2107777971,2149883438
59969,2046499800,2150636364
59970,2024369691,2151768040
59971,2031910654,2152747327
59972,2078550025,2152823300
59973,2024369691,2153648813
59974,2109160898,2153661851
59975,2147002372,2154240823
59976,1972817057,2154318816
59977,2051007019,2154356129
59978,2109160898,2156090138
59979,1966780636,2158086622
59980,2107777971,2158641506
59981,2147002372,2159534748
59982,2107777971,2160606467
59983,2147002372,2160785202
59984,2000045795,2160901211
